"TimeStamp","Source","Destination","IPV4Address","Status","ResponseTime"
"11-09-2013 22:26:00","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:26:01","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 22:26:02","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:26:04","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:26:05","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:06","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:07","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:26:08","PRALAY-PC","59.144.127.16",,"","56"
"11-09-2013 22:26:09","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:10","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:11","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:26:13","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:26:14","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:15","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:26:16","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:17","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:18","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:26:19","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:26:20","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:21","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:22","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:26:24","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:25","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:26","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:26:27","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:26:28","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:33","PRALAY-PC","59.144.127.16",,"Failed",
"11-09-2013 22:26:34","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 22:26:35","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:26:36","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 22:26:37","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:26:38","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:39","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:26:40","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:26:41","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:26:42","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:44","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:45","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:26:46","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:26:47","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:26:48","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:49","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:50","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:26:51","PRALAY-PC","59.144.127.16",,"","116"
"11-09-2013 22:26:52","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:26:53","PRALAY-PC","59.144.127.16",,"","45"
"11-09-2013 22:26:55","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:26:56","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:26:57","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:26:58","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:26:59","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 22:27:00","PRALAY-PC","59.144.127.16",,"","54"
"11-09-2013 22:27:01","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:27:02","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:27:03","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:05","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:27:06","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:27:07","PRALAY-PC","59.144.127.16",,"","58"
"11-09-2013 22:27:08","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:09","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:10","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:27:11","PRALAY-PC","59.144.127.16",,"","55"
"11-09-2013 22:27:12","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:14","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:15","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:16","PRALAY-PC","59.144.127.16",,"","55"
"11-09-2013 22:27:17","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:27:18","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:19","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 22:27:20","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:27:21","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:27:22","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:27:24","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:25","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:26","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:27","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:28","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:27:29","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:27:30","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:27:31","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:32","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:34","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:27:35","PRALAY-PC","59.144.127.16",,"","55"
"11-09-2013 22:27:36","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:37","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:27:38","PRALAY-PC","59.144.127.16",,"","59"
"11-09-2013 22:27:39","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 22:27:40","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:27:41","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:42","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:44","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:45","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 22:27:46","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:47","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:27:48","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:27:49","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:27:50","PRALAY-PC","59.144.127.16",,"","56"
"11-09-2013 22:27:51","PRALAY-PC","59.144.127.16",,"","56"
"11-09-2013 22:27:52","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:54","PRALAY-PC","59.144.127.16",,"","103"
"11-09-2013 22:27:55","PRALAY-PC","59.144.127.16",,"","137"
"11-09-2013 22:27:56","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:27:57","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:27:58","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:27:59","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:28:00","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:01","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:03","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:04","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:28:05","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:06","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:07","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:08","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:28:09","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:28:10","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:28:11","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:13","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:28:14","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:28:15","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:28:16","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:28:17","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:28:18","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:28:19","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:28:20","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:21","PRALAY-PC","59.144.127.16",,"","54"
"11-09-2013 22:28:22","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:24","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:28:25","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:26","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:28:27","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:28","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:28:29","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:28:30","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:28:31","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:28:32","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:28:33","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:28:35","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:36","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:28:37","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:28:38","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:28:39","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:40","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:28:41","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:42","PRALAY-PC","59.144.127.16",,"","54"
"11-09-2013 22:28:43","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:28:44","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:46","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:28:47","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:28:48","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:28:49","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:28:50","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:28:51","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:52","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:28:53","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:28:54","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:28:56","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:28:57","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:28:58","PRALAY-PC","59.144.127.16",,"","132"
"11-09-2013 22:28:59","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:29:00","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:29:01","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:29:02","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:29:03","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:29:04","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:29:06","PRALAY-PC","59.144.127.16",,"","55"
"11-09-2013 22:29:07","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:29:08","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:29:09","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:29:10","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:29:11","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:29:12","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:29:14","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:29:15","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:29:16","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:29:17","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:29:18","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:29:19","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:29:20","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:29:22","PRALAY-PC","59.144.127.16",,"","58"
"11-09-2013 22:29:23","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:29:24","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:29:25","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:29:26","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:29:27","PRALAY-PC","59.144.127.16",,"","59"
"11-09-2013 22:29:28","PRALAY-PC","59.144.127.16",,"","56"
"11-09-2013 22:29:29","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:29:31","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:29:32","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:29:33","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:29:34","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:29:35","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:29:36","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:29:37","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 22:29:38","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:29:39","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:29:41","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:29:42","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:29:43","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:29:44","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:29:45","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:29:46","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:29:47","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:29:48","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:29:50","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:29:51","PRALAY-PC","59.144.127.16",,"","55"
"11-09-2013 22:29:52","PRALAY-PC","59.144.127.16",,"","62"
"11-09-2013 22:29:53","PRALAY-PC","59.144.127.16",,"","61"
"11-09-2013 22:29:54","PRALAY-PC","59.144.127.16",,"","54"
"11-09-2013 22:29:55","PRALAY-PC","59.144.127.16",,"","55"
"11-09-2013 22:29:56","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:29:57","PRALAY-PC","59.144.127.16",,"","57"
"11-09-2013 22:29:59","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:00","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:30:01","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:30:02","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:03","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:30:04","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:05","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:30:06","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:30:08","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:30:09","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:30:10","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:30:11","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:12","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:30:13","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:30:14","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:30:15","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:30:16","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 22:30:18","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:19","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:30:20","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:21","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:22","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:23","PRALAY-PC","59.144.127.16",,"","56"
"11-09-2013 22:30:24","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:25","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:27","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:30:28","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:30:29","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:30:30","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:30:31","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:30:32","PRALAY-PC","59.144.127.16",,"","54"
"11-09-2013 22:30:33","PRALAY-PC","59.144.127.16",,"","54"
"11-09-2013 22:30:34","PRALAY-PC","59.144.127.16",,"","58"
"11-09-2013 22:30:35","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:37","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:38","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:30:43","PRALAY-PC","59.144.127.16",,"Failed",
"11-09-2013 22:30:44","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:30:45","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:46","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:47","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:30:48","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:30:49","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:50","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:30:52","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:30:53","PRALAY-PC","59.144.127.16",,"","57"
"11-09-2013 22:30:54","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:30:55","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:30:56","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:30:57","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:30:58","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:30:59","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:31:01","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:31:02","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:31:03","PRALAY-PC","59.144.127.16",,"","54"
"11-09-2013 22:31:04","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:31:05","PRALAY-PC","59.144.127.16",,"","102"
"11-09-2013 22:31:06","PRALAY-PC","59.144.127.16",,"","138"
"11-09-2013 22:31:07","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:31:09","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:31:10","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:31:11","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:31:12","PRALAY-PC","59.144.127.16",,"","59"
"11-09-2013 22:31:13","PRALAY-PC","59.144.127.16",,"","57"
"11-09-2013 22:31:14","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:31:15","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:31:16","PRALAY-PC","59.144.127.16",,"","55"
"11-09-2013 22:31:17","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:31:19","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:31:20","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:31:21","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:31:22","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:31:23","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:31:24","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:31:25","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:31:26","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:31:28","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:31:29","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:31:30","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:31:31","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:31:32","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:31:33","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:31:34","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:31:35","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:31:37","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:31:38","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:31:39","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:31:40","PRALAY-PC","59.144.127.16",,"","57"
"11-09-2013 22:31:41","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:31:42","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:31:43","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:31:44","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:31:46","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:31:47","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:31:48","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:31:49","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:31:50","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:31:51","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:31:52","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:31:53","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 22:31:54","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:31:55","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:31:57","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:31:58","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:31:59","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:00","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:32:01","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:32:02","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:32:03","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:04","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:32:05","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:32:07","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:32:08","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:09","PRALAY-PC","59.144.127.16",,"","115"
"11-09-2013 22:32:10","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:11","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:12","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:13","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:32:15","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:32:16","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:32:17","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:32:18","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:19","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:32:20","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:32:21","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:32:22","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:23","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:32:25","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:32:26","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:32:27","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:32:28","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:32:29","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:32:30","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:32:31","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:32:32","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:32:33","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:32:34","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:32:36","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:37","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:38","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:39","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:40","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:41","PRALAY-PC","59.144.127.16",,"","54"
"11-09-2013 22:32:42","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:32:43","PRALAY-PC","59.144.127.16",,"","52"
"11-09-2013 22:32:44","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:32:46","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:47","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:32:48","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:32:49","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:32:50","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:51","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:32:52","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:54","PRALAY-PC","59.144.127.16",,"","46"
"11-09-2013 22:32:55","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:56","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:32:57","PRALAY-PC","59.144.127.16",,"","47"
"11-09-2013 22:32:58","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:32:59","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:33:00","PRALAY-PC","59.144.127.16",,"","53"
"11-09-2013 22:33:01","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:33:02","PRALAY-PC","59.144.127.16",,"","48"
"11-09-2013 22:33:04","PRALAY-PC","59.144.127.16",,"","50"
"11-09-2013 22:33:05","PRALAY-PC","59.144.127.16",,"","49"
"11-09-2013 22:33:06","PRALAY-PC","59.144.127.16",,"","51"
"11-09-2013 22:33:07","PRALAY-PC","59.144.127.16",,"","48"
